Time,True,Pred_Mu,Pred_Alpha,Error,Week,Hour
2025-06-12 15:40:00,52,53,53.03901,-1,3.0,15.0
2025-06-12 16:00:00,43,51,50.008842,-8,3.0,16.0
2025-06-12 16:20:00,41,40,39.33509,1,3.0,16.0
2025-06-12 16:40:00,42,40,39.54406,2,3.0,16.0
2025-06-12 17:00:00,40,38,37.817024,2,3.0,17.0
2025-06-12 17:20:00,20,28,27.621872,-8,3.0,17.0
2025-06-12 17:40:00,40,26,26.088581,14,3.0,17.0
2025-06-12 18:00:00,37,33,32.562077,4,3.0,18.0
2025-06-12 18:20:00,40,39,38.95002,1,3.0,18.0
2025-06-12 18:40:00,26,30,30.18504,-4,3.0,18.0
2025-06-12 19:00:00,21,19,18.86089,2,3.0,19.0
2025-06-12 19:20:00,12,14,14.243109,-2,3.0,19.0
2025-06-12 19:40:00,10,10,10.265543,0,3.0,19.0
2025-06-12 20:00:00,8,9,9.301793,-1,3.0,20.0
2025-06-12 20:20:00,15,13,13.379346,2,3.0,20.0
2025-06-12 20:40:00,10,12,11.628096,-2,3.0,20.0
2025-06-12 21:00:00,35,22,22.409595,13,3.0,21.0
2025-06-12 21:20:00,35,39,38.78942,-4,3.0,21.0
2025-06-12 21:40:00,29,36,35.410347,-7,3.0,21.0
2025-06-12 22:00:00,109,65,63.763382,44,3.0,22.0
2025-06-12 22:20:00,131,120,118.73465,11,3.0,22.0
2025-06-12 22:40:00,140,133,131.35582,7,3.0,22.0
2025-06-12 23:00:00,101,112,110.840904,-11,3.0,23.0
2025-06-12 23:20:00,85,93,91.65368,-8,3.0,23.0
2025-06-12 23:40:00,71,76,75.427086,-5,3.0,23.0
2025-06-13 00:00:00,58,59,57.907795,-1,4.0,0.0
2025-06-13 00:20:00,37,61,60.153122,-24,4.0,0.0
2025-06-13 00:40:00,40,37,36.521057,3,4.0,0.0
2025-06-13 01:00:00,47,43,42.566814,4,4.0,1.0
2025-06-13 01:20:00,81,44,43.95851,37,4.0,1.0
2025-06-13 01:40:00,59,78,77.69644,-19,4.0,1.0
2025-06-13 02:00:00,60,54,53.501823,6,4.0,2.0
2025-06-13 02:20:00,49,52,51.752853,-3,4.0,2.0
2025-06-13 02:40:00,40,44,43.870262,-4,4.0,2.0
2025-06-13 03:00:00,27,26,25.315882,1,4.0,3.0
2025-06-13 03:20:00,19,11,10.810173,8,4.0,3.0
2025-06-13 03:40:00,23,24,23.505333,-1,4.0,3.0
2025-06-13 04:00:00,19,21,20.295033,-2,4.0,4.0
2025-06-13 04:20:00,12,17,17.37006,-5,4.0,4.0
2025-06-13 04:40:00,19,14,14.233189,5,4.0,4.0
2025-06-13 05:00:00,33,28,28.086014,5,4.0,5.0
2025-06-13 05:20:00,51,43,42.770554,8,4.0,5.0
2025-06-13 05:40:00,46,48,48.11759,-2,4.0,5.0
2025-06-13 06:00:00,25,28,27.29269,-3,4.0,6.0
2025-06-13 06:20:00,24,20,20.39886,4,4.0,6.0
2025-06-13 06:40:00,13,12,11.858322,1,4.0,6.0
2025-06-13 07:00:00,4,8,8.433951,-4,4.0,7.0
2025-06-13 07:20:00,7,4,4.6852384,3,4.0,7.0
2025-06-13 07:40:00,7,6,6.7498493,1,4.0,7.0
2025-06-13 08:00:00,5,3,2.8211696,2,4.0,8.0
2025-06-13 08:20:00,5,5,4.91757,0,4.0,8.0
2025-06-13 08:40:00,4,6,6.218334,-2,4.0,8.0
2025-06-13 09:00:00,8,4,3.951693,4,4.0,9.0
2025-06-13 09:20:00,6,7,6.840468,-1,4.0,9.0
2025-06-13 09:40:00,5,5,5.5046425,0,4.0,9.0
2025-06-13 10:00:00,6,3,3.6237726,3,4.0,10.0
2025-06-13 10:20:00,18,6,6.7342877,12,4.0,10.0
2025-06-13 10:40:00,26,22,22.32886,4,4.0,10.0
2025-06-13 11:00:00,35,28,28.255432,7,4.0,11.0
2025-06-13 11:20:00,31,38,38.16954,-7,4.0,11.0
2025-06-13 11:40:00,66,39,38.739994,27,4.0,11.0
2025-06-13 12:00:00,82,76,74.845985,6,4.0,12.0
2025-06-13 12:20:00,83,94,93.13781,-11,4.0,12.0
2025-06-13 12:40:00,68,83,82.27999,-15,4.0,12.0
2025-06-13 13:00:00,72,60,59.351265,12,4.0,13.0
2025-06-13 13:20:00,50,70,69.251045,-20,4.0,13.0
2025-06-13 13:40:00,50,43,42.36329,7,4.0,13.0
2025-06-13 14:00:00,54,53,52.565823,1,4.0,14.0
2025-06-13 14:20:00,55,55,55.038055,0,4.0,14.0
2025-06-13 14:40:00,51,56,55.075706,-5,4.0,14.0
2025-06-13 15:00:00,39,43,42.515465,-4,4.0,15.0
2025-06-13 15:20:00,34,39,38.85569,-5,4.0,15.0
2025-06-13 15:40:00,39,39,38.848526,0,4.0,15.0
2025-06-13 16:00:00,33,41,41.028725,-8,4.0,16.0
2025-06-13 16:20:00,27,36,35.413506,-9,4.0,16.0
2025-06-13 16:40:00,37,31,31.351822,6,4.0,16.0
2025-06-13 17:00:00,27,43,43.007755,-16,4.0,17.0
2025-06-13 17:20:00,19,29,28.513142,-10,4.0,17.0
2025-06-13 17:40:00,17,22,22.42398,-5,4.0,17.0
2025-06-13 18:00:00,14,16,16.365986,-2,4.0,18.0
2025-06-13 18:20:00,22,20,19.790611,2,4.0,18.0
2025-06-13 18:40:00,12,18,17.865253,-6,4.0,18.0
2025-06-13 19:00:00,23,13,12.772798,10,4.0,19.0
2025-06-13 19:20:00,19,17,17.536728,2,4.0,19.0
2025-06-13 19:40:00,16,18,17.5705,-2,4.0,19.0
2025-06-13 20:00:00,13,14,14.418211,-1,4.0,20.0
2025-06-13 20:20:00,5,13,13.228108,-8,4.0,20.0
2025-06-13 20:40:00,14,8,8.403378,6,4.0,20.0
2025-06-13 21:00:00,21,22,22.19506,-1,4.0,21.0
2025-06-13 21:20:00,31,29,29.27946,2,4.0,21.0
2025-06-13 21:40:00,22,42,42.054085,-20,4.0,21.0
2025-06-13 22:00:00,101,68,65.991325,33,4.0,22.0
2025-06-13 22:20:00,108,111,110.304794,-3,4.0,22.0
2025-06-13 22:40:00,105,103,101.794785,2,4.0,22.0
2025-06-13 23:00:00,76,88,86.459854,-12,4.0,23.0
2025-06-13 23:20:00,62,63,61.955017,-1,4.0,23.0
2025-06-13 23:40:00,79,61,61.064655,18,4.0,23.0
2025-06-14 00:00:00,89,85,84.25004,4,5.0,0.0
2025-06-14 00:20:00,82,84,83.48498,-2,5.0,0.0
2025-06-14 00:40:00,71,83,82.347206,-12,5.0,0.0
2025-06-14 01:00:00,61,73,71.95095,-12,5.0,1.0
2025-06-14 01:20:00,50,55,54.521507,-5,5.0,1.0
2025-06-14 01:40:00,37,44,43.464775,-7,5.0,1.0
2025-06-14 02:00:00,40,40,39.96579,0,5.0,2.0
2025-06-14 02:20:00,41,43,42.49916,-2,5.0,2.0
2025-06-14 02:40:00,40,40,40.204384,0,5.0,2.0
2025-06-14 03:00:00,40,37,36.425022,3,5.0,3.0
2025-06-14 03:20:00,53,38,37.511436,15,5.0,3.0
2025-06-14 03:40:00,51,47,46.251923,4,5.0,3.0
2025-06-14 04:00:00,43,42,41.104057,1,5.0,4.0
2025-06-14 04:20:00,30,31,30.874632,-1,5.0,4.0
2025-06-14 04:40:00,44,28,27.628279,16,5.0,4.0
2025-06-14 05:00:00,64,48,47.880417,16,5.0,5.0
2025-06-14 05:20:00,64,60,59.84884,4,5.0,5.0
2025-06-14 05:40:00,59,63,62.67987,-4,5.0,5.0
2025-06-14 06:00:00,24,31,30.60085,-7,5.0,6.0
2025-06-14 06:20:00,8,7,7.546357,1,5.0,6.0
2025-06-14 06:40:00,9,3,3.0932825,6,5.0,6.0
2025-06-14 07:00:00,9,11,11.360794,-2,5.0,7.0
2025-06-14 07:20:00,13,8,8.639028,5,5.0,7.0
2025-06-14 07:40:00,15,11,11.056904,4,5.0,7.0
2025-06-14 08:00:00,10,9,9.473494,1,5.0,8.0
2025-06-14 08:20:00,3,5,5.440697,-2,5.0,8.0
2025-06-14 08:40:00,3,4,4.7415495,-1,5.0,8.0
2025-06-14 09:00:00,2,6,5.9456162,-4,5.0,9.0
2025-06-14 09:20:00,2,5,5.6759524,-3,5.0,9.0
2025-06-14 09:40:00,10,5,5.665145,5,5.0,9.0
2025-06-14 10:00:00,9,9,9.164296,0,5.0,10.0
2025-06-14 10:20:00,10,10,10.606204,0,5.0,10.0
2025-06-14 10:40:00,15,12,12.162291,3,5.0,10.0
2025-06-14 11:00:00,22,20,19.671692,2,5.0,11.0
2025-06-14 11:20:00,44,29,29.293863,15,5.0,11.0
2025-06-14 11:40:00,61,63,62.3229,-2,5.0,11.0
2025-06-14 12:00:00,66,63,62.63568,3,5.0,12.0
2025-06-14 12:20:00,63,68,67.47794,-5,5.0,12.0
2025-06-14 12:40:00,56,60,59.521767,-4,5.0,12.0
2025-06-14 13:00:00,53,49,48.607468,4,5.0,13.0
2025-06-14 13:20:00,63,58,57.9282,5,5.0,13.0
2025-06-14 13:40:00,62,53,52.99968,9,5.0,13.0
2025-06-14 14:00:00,45,58,57.74247,-13,5.0,14.0
2025-06-14 14:20:00,55,51,50.64254,4,5.0,14.0
2025-06-14 14:40:00,47,54,53.471107,-7,5.0,14.0
2025-06-14 15:00:00,38,46,45.758892,-8,5.0,15.0
2025-06-14 15:20:00,32,40,39.812115,-8,5.0,15.0
2025-06-14 15:40:00,47,40,39.48141,7,5.0,15.0
2025-06-14 16:00:00,50,44,43.447475,6,5.0,16.0
2025-06-14 16:20:00,45,55,54.11029,-10,5.0,16.0
2025-06-14 16:40:00,33,34,33.911194,-1,5.0,16.0
2025-06-14 17:00:00,51,37,36.52433,14,5.0,17.0
2025-06-14 17:20:00,58,52,51.909256,6,5.0,17.0
2025-06-14 17:40:00,58,57,56.48266,1,5.0,17.0
2025-06-14 18:00:00,40,37,36.260216,3,5.0,18.0
2025-06-14 18:20:00,29,35,34.40985,-6,5.0,18.0
2025-06-14 18:40:00,27,29,29.26206,-2,5.0,18.0
2025-06-14 19:00:00,15,16,16.041758,-1,5.0,19.0
2025-06-14 19:20:00,15,12,11.982671,3,5.0,19.0
2025-06-14 19:40:00,11,11,11.6477,0,5.0,19.0
2025-06-14 20:00:00,13,10,10.464017,3,5.0,20.0
2025-06-14 20:20:00,11,13,13.44527,-2,5.0,20.0
2025-06-14 20:40:00,7,7,7.3381157,0,5.0,20.0
2025-06-14 21:00:00,30,23,23.07169,7,5.0,21.0
2025-06-14 21:20:00,33,44,43.41874,-11,5.0,21.0
2025-06-14 21:40:00,25,34,34.186157,-9,5.0,21.0
2025-06-14 22:00:00,123,63,61.955677,60,5.0,22.0
2025-06-14 22:20:00,135,122,121.29615,13,5.0,22.0
2025-06-14 22:40:00,105,122,120.125534,-17,5.0,22.0
2025-06-14 23:00:00,79,85,83.52877,-6,5.0,23.0
2025-06-14 23:20:00,76,73,72.67412,3,5.0,23.0
2025-06-14 23:40:00,77,75,74.921135,2,5.0,23.0
2025-06-15 00:00:00,64,76,75.74291,-12,6.0,0.0
2025-06-15 00:20:00,65,61,60.73631,4,6.0,0.0
2025-06-15 00:40:00,68,67,66.48513,1,6.0,0.0
2025-06-15 01:00:00,40,49,48.372505,-9,6.0,1.0
2025-06-15 01:20:00,56,39,38.422043,17,6.0,1.0
2025-06-15 01:40:00,59,54,53.906353,5,6.0,1.0
2025-06-15 02:00:00,49,54,53.585747,-5,6.0,2.0
2025-06-15 02:20:00,45,48,48.07361,-3,6.0,2.0
2025-06-15 02:40:00,26,36,35.937508,-10,6.0,2.0
2025-06-15 03:00:00,30,18,17.726273,12,6.0,3.0
2025-06-15 03:20:00,33,28,27.344809,5,6.0,3.0
2025-06-15 03:40:00,34,31,30.837414,3,6.0,3.0
2025-06-15 04:00:00,35,32,31.388481,3,6.0,4.0
2025-06-15 04:20:00,33,31,30.88533,2,6.0,4.0
2025-06-15 04:40:00,22,23,22.763155,-1,6.0,4.0
2025-06-15 05:00:00,46,34,33.41945,12,6.0,5.0
2025-06-15 05:20:00,40,47,46.94201,-7,6.0,5.0
2025-06-15 05:40:00,25,29,28.950066,-4,6.0,5.0
2025-06-15 06:00:00,22,18,17.895102,4,6.0,6.0
2025-06-15 06:20:00,26,16,16.03549,10,6.0,6.0
2025-06-15 06:40:00,26,22,22.137909,4,6.0,6.0
2025-06-15 07:00:00,14,15,14.639371,-1,6.0,7.0
2025-06-15 07:20:00,17,7,7.3457756,10,6.0,7.0
2025-06-15 07:40:00,18,16,15.995585,2,6.0,7.0
2025-06-15 08:00:00,10,10,9.557772,0,6.0,8.0
2025-06-15 08:20:00,8,4,4.4526253,4,6.0,8.0
2025-06-15 08:40:00,8,7,7.377628,1,6.0,8.0
2025-06-15 09:00:00,11,8,8.2624235,3,6.0,9.0
2025-06-15 09:20:00,14,10,10.263048,4,6.0,9.0
2025-06-15 09:40:00,9,12,11.978611,-3,6.0,9.0
2025-06-15 10:00:00,10,7,7.6186056,3,6.0,10.0
2025-06-15 10:20:00,13,10,9.733178,3,6.0,10.0
2025-06-15 10:40:00,10,12,12.109307,-2,6.0,10.0
2025-06-15 11:00:00,22,22,21.808153,0,6.0,11.0
2025-06-15 11:20:00,33,27,26.463963,6,6.0,11.0
2025-06-15 11:40:00,40,32,31.32768,8,6.0,11.0
2025-06-15 12:00:00,31,38,38.06909,-7,6.0,12.0
2025-06-15 12:20:00,15,27,27.265007,-12,6.0,12.0
2025-06-15 12:40:00,16,19,19.256046,-3,6.0,12.0
2025-06-15 13:00:00,15,23,23.225342,-8,6.0,13.0
2025-06-15 13:20:00,15,20,19.731588,-5,6.0,13.0
2025-06-15 13:40:00,42,20,20.54161,22,6.0,13.0
2025-06-15 14:00:00,42,43,43.196022,-1,6.0,14.0
2025-06-15 14:20:00,40,35,34.403183,5,6.0,14.0
2025-06-15 14:40:00,31,39,39.278458,-8,6.0,14.0
2025-06-15 15:00:00,21,26,25.861967,-5,6.0,15.0
2025-06-15 15:20:00,22,21,20.715857,1,6.0,15.0
2025-06-15 15:40:00,37,27,27.259556,10,6.0,15.0
2025-06-15 16:00:00,43,44,43.794266,-1,6.0,16.0
2025-06-15 16:20:00,22,33,32.45776,-11,6.0,16.0
2025-06-15 16:40:00,25,19,18.972048,6,6.0,16.0
2025-06-15 17:00:00,41,38,37.41829,3,6.0,17.0
2025-06-15 17:20:00,39,43,42.847767,-4,6.0,17.0
2025-06-15 17:40:00,43,33,32.781357,10,6.0,17.0
2025-06-15 18:00:00,24,30,30.068497,-6,6.0,18.0
2025-06-15 18:20:00,12,23,23.182144,-11,6.0,18.0
2025-06-15 18:40:00,24,10,9.924943,14,6.0,18.0
2025-06-15 19:00:00,19,22,21.619059,-3,6.0,19.0
2025-06-15 19:20:00,14,13,13.402997,1,6.0,19.0
2025-06-15 19:40:00,6,7,7.6303577,-1,6.0,19.0
2025-06-15 20:00:00,16,6,5.965554,10,6.0,20.0
2025-06-15 20:20:00,9,14,14.248512,-5,6.0,20.0
2025-06-15 20:40:00,23,9,9.399099,14,6.0,20.0
2025-06-15 21:00:00,30,28,28.534323,2,6.0,21.0
2025-06-15 21:20:00,23,31,30.91143,-8,6.0,21.0
2025-06-15 21:40:00,23,25,24.659088,-2,6.0,21.0
2025-06-15 22:00:00,138,65,63.26082,73,6.0,22.0
2025-06-15 22:20:00,142,135,134.36397,7,6.0,22.0
2025-06-15 22:40:00,117,135,133.33142,-18,6.0,22.0
2025-06-15 23:00:00,83,81,79.27185,2,6.0,23.0
2025-06-15 23:20:00,56,62,61.537323,-6,6.0,23.0
2025-06-15 23:40:00,57,54,53.71683,3,6.0,23.0
2025-06-16 00:00:00,68,76,75.49467,-8,0.0,0.0
2025-06-16 00:20:00,64,77,76.23672,-13,0.0,0.0
2025-06-16 00:40:00,60,60,59.537437,0,0.0,0.0
2025-06-16 01:00:00,48,59,58.582558,-11,0.0,1.0
2025-06-16 01:20:00,40,44,43.652134,-4,0.0,1.0
2025-06-16 01:40:00,37,37,36.747288,0,0.0,1.0
2025-06-16 02:00:00,19,21,20.8434,-2,0.0,2.0
2025-06-16 02:20:00,21,23,23.018826,-2,0.0,2.0
2025-06-16 02:40:00,20,24,23.664902,-4,0.0,2.0
2025-06-16 03:00:00,31,17,16.410805,14,0.0,3.0
2025-06-16 03:20:00,31,31,31.301762,0,0.0,3.0
2025-06-16 03:40:00,35,31,30.555626,4,0.0,3.0
2025-06-16 04:00:00,28,26,25.954594,2,0.0,4.0
2025-06-16 04:20:00,28,26,26.150604,2,0.0,4.0
2025-06-16 04:40:00,19,25,25.018639,-6,0.0,4.0
2025-06-16 05:00:00,53,32,31.460583,21,0.0,5.0
2025-06-16 05:20:00,54,52,51.334164,2,0.0,5.0
2025-06-16 05:40:00,34,42,41.570923,-8,0.0,5.0
2025-06-16 06:00:00,22,19,18.572235,3,0.0,6.0
2025-06-16 06:20:00,12,15,15.44625,-3,0.0,6.0
2025-06-16 06:40:00,5,7,7.073852,-2,0.0,6.0
2025-06-16 07:00:00,8,5,5.126858,3,0.0,7.0
2025-06-16 07:20:00,9,11,11.108429,-2,0.0,7.0
2025-06-16 07:40:00,9,10,10.00236,-1,0.0,7.0
2025-06-16 08:00:00,9,5,4.9642267,4,0.0,8.0
2025-06-16 08:20:00,8,12,11.666801,-4,0.0,8.0
2025-06-16 08:40:00,12,8,7.747036,4,0.0,8.0
2025-06-16 09:00:00,5,13,12.945748,-8,0.0,9.0
2025-06-16 09:20:00,10,9,8.955036,1,0.0,9.0
2025-06-16 09:40:00,10,12,12.416684,-2,0.0,9.0
2025-06-16 10:00:00,13,10,10.34081,3,0.0,10.0
2025-06-16 10:20:00,10,12,12.389115,-2,0.0,10.0
2025-06-16 10:40:00,13,12,11.640595,1,0.0,10.0
2025-06-16 11:00:00,31,32,31.466991,-1,0.0,11.0
2025-06-16 11:20:00,41,46,46.03562,-5,0.0,11.0
2025-06-16 11:40:00,63,57,57.092934,6,0.0,11.0
2025-06-16 12:00:00,70,74,73.18037,-4,0.0,12.0
2025-06-16 12:20:00,85,78,77.51296,7,0.0,12.0
2025-06-16 12:40:00,67,86,84.84385,-19,0.0,12.0
2025-06-16 13:00:00,52,55,54.84266,-3,0.0,13.0
2025-06-16 13:20:00,44,57,56.91401,-13,0.0,13.0
2025-06-16 13:40:00,50,41,40.570694,9,0.0,13.0
2025-06-16 14:00:00,72,50,49.223984,22,0.0,14.0
2025-06-16 14:20:00,62,76,75.47179,-14,0.0,14.0
2025-06-16 14:40:00,40,49,48.713036,-9,0.0,14.0
2025-06-16 15:00:00,27,41,40.82079,-14,0.0,15.0
2025-06-16 15:20:00,36,31,31.287334,5,0.0,15.0
2025-06-16 15:40:00,40,40,39.84458,0,0.0,15.0
2025-06-16 16:00:00,35,48,47.217648,-13,0.0,16.0
2025-06-16 16:20:00,43,47,47.042603,-4,0.0,16.0
2025-06-16 16:40:00,42,50,49.82552,-8,0.0,16.0
2025-06-16 17:00:00,41,39,38.402905,2,0.0,17.0
2025-06-16 17:20:00,47,44,43.38205,3,0.0,17.0
2025-06-16 17:40:00,41,45,44.28808,-4,0.0,17.0
2025-06-16 18:00:00,41,37,36.34821,4,0.0,18.0
2025-06-16 18:20:00,36,38,37.761707,-2,0.0,18.0
2025-06-16 18:40:00,39,35,34.42508,4,0.0,18.0
2025-06-16 19:00:00,28,28,27.631466,0,0.0,19.0
2025-06-16 19:20:00,21,23,22.927158,-2,0.0,19.0
2025-06-16 19:40:00,8,16,16.563154,-8,0.0,19.0
2025-06-16 20:00:00,10,8,7.8787904,2,0.0,20.0
2025-06-16 20:20:00,13,11,11.334861,2,0.0,20.0
2025-06-16 20:40:00,12,15,14.735478,-3,0.0,20.0
2025-06-16 21:00:00,24,22,21.593002,2,0.0,21.0
2025-06-16 21:20:00,24,27,26.99551,-3,0.0,21.0
2025-06-16 21:40:00,34,21,20.93761,13,0.0,21.0
2025-06-16 22:00:00,142,65,64.26319,77,0.0,22.0
2025-06-16 22:20:00,141,128,127.124565,13,0.0,22.0
2025-06-16 22:40:00,111,121,119.35143,-10,0.0,22.0
2025-06-16 23:00:00,128,109,107.6632,19,0.0,23.0
2025-06-16 23:20:00,131,121,119.9127,10,0.0,23.0
2025-06-16 23:40:00,99,114,113.05628,-15,0.0,23.0
2025-06-17 00:00:00,77,87,86.36158,-10,1.0,0.0
2025-06-17 00:20:00,76,80,79.0467,-4,1.0,0.0
2025-06-17 00:40:00,69,78,77.83877,-9,1.0,0.0
2025-06-17 01:00:00,50,59,58.868416,-9,1.0,1.0
2025-06-17 01:20:00,56,51,50.970604,5,1.0,1.0
2025-06-17 01:40:00,56,52,51.88183,4,1.0,1.0
2025-06-17 02:00:00,39,43,43.038147,-4,1.0,2.0
2025-06-17 02:20:00,31,33,33.151554,-2,1.0,2.0
2025-06-17 02:40:00,31,32,32.11043,-1,1.0,2.0
2025-06-17 03:00:00,19,25,25.164291,-6,1.0,3.0
2025-06-17 03:20:00,19,10,9.818368,9,1.0,3.0
2025-06-17 03:40:00,27,25,25.128883,2,1.0,3.0
2025-06-17 04:00:00,26,21,21.161602,5,1.0,4.0
2025-06-17 04:20:00,15,19,19.192999,-4,1.0,4.0
2025-06-17 04:40:00,18,17,16.65961,1,1.0,4.0
2025-06-17 05:00:00,43,29,28.530296,14,1.0,5.0
2025-06-17 05:20:00,56,50,49.668575,6,1.0,5.0
2025-06-17 05:40:00,55,53,52.462006,2,1.0,5.0
2025-06-17 06:00:00,29,33,32.276512,-4,1.0,6.0
2025-06-17 06:20:00,10,11,11.091559,-1,1.0,6.0
2025-06-17 06:40:00,14,7,7.057195,7,1.0,6.0
2025-06-17 07:00:00,13,12,12.213512,1,1.0,7.0
2025-06-17 07:20:00,18,10,10.412518,8,1.0,7.0
2025-06-17 07:40:00,14,17,17.191687,-3,1.0,7.0
2025-06-17 08:00:00,7,5,4.9745097,2,1.0,8.0
2025-06-17 08:20:00,7,5,5.5059195,2,1.0,8.0
2025-06-17 08:40:00,9,4,4.7970977,5,1.0,8.0
2025-06-17 09:00:00,8,8,8.598482,0,1.0,9.0
2025-06-17 09:20:00,22,5,5.5121956,17,1.0,9.0
2025-06-17 09:40:00,21,21,21.297039,0,1.0,9.0
2025-06-17 10:00:00,16,12,11.658481,4,1.0,10.0
2025-06-17 10:20:00,17,13,12.699616,4,1.0,10.0
2025-06-17 10:40:00,16,19,18.98032,-3,1.0,10.0
2025-06-17 11:00:00,48,43,42.017094,5,1.0,11.0
2025-06-17 11:20:00,50,59,58.701157,-9,1.0,11.0
2025-06-17 11:40:00,52,48,47.858875,4,1.0,11.0
2025-06-17 12:00:00,70,63,61.928444,7,1.0,12.0
2025-06-17 12:20:00,78,78,77.0093,0,1.0,12.0
2025-06-17 12:40:00,77,85,84.10351,-8,1.0,12.0
2025-06-17 13:00:00,66,66,64.87444,0,1.0,13.0
2025-06-17 13:20:00,61,70,69.54928,-9,1.0,13.0
2025-06-17 13:40:00,58,58,57.796574,0,1.0,13.0
2025-06-17 14:00:00,45,52,51.09618,-7,1.0,14.0
2025-06-17 14:20:00,52,44,43.285046,8,1.0,14.0
2025-06-17 14:40:00,50,53,52.70816,-3,1.0,14.0
2025-06-17 15:00:00,35,40,39.64901,-5,1.0,15.0
2025-06-17 15:20:00,38,22,21.42865,16,1.0,15.0
2025-06-17 15:40:00,48,48,47.770653,0,1.0,15.0
2025-06-17 16:00:00,38,51,50.5764,-13,1.0,16.0
2025-06-17 16:20:00,37,42,41.566154,-5,1.0,16.0
2025-06-17 16:40:00,43,46,46.150772,-3,1.0,16.0
2025-06-17 17:00:00,53,47,46.39894,6,1.0,17.0
2025-06-17 17:20:00,51,52,51.786964,-1,1.0,17.0
2025-06-17 17:40:00,45,56,55.7437,-11,1.0,17.0
2025-06-17 18:00:00,43,45,44.605972,-2,1.0,18.0
2025-06-17 18:20:00,34,28,27.691593,6,1.0,18.0
2025-06-17 18:40:00,23,29,28.649826,-6,1.0,18.0
2025-06-17 19:00:00,14,15,14.720397,-1,1.0,19.0
2025-06-17 19:20:00,16,14,14.35816,2,1.0,19.0
2025-06-17 19:40:00,31,16,15.946826,15,1.0,19.0
2025-06-17 20:00:00,28,26,26.19142,2,1.0,20.0
2025-06-17 20:20:00,23,26,25.469553,-3,1.0,20.0
2025-06-17 20:40:00,36,27,26.819386,9,1.0,20.0
2025-06-17 21:00:00,35,39,39.22242,-4,1.0,21.0
2025-06-17 21:20:00,33,40,39.560978,-7,1.0,21.0
2025-06-17 21:40:00,34,45,44.491028,-11,1.0,21.0
2025-06-17 22:00:00,152,75,73.5935,77,1.0,22.0
2025-06-17 22:20:00,154,145,143.65686,9,1.0,22.0
2025-06-17 22:40:00,162,165,162.95961,-3,1.0,22.0
2025-06-17 23:00:00,106,131,128.58536,-25,1.0,23.0
2025-06-17 23:20:00,59,76,75.043816,-17,1.0,23.0
2025-06-17 23:40:00,72,61,60.386887,11,1.0,23.0
2025-06-18 00:00:00,75,87,86.07082,-12,2.0,0.0
2025-06-18 00:20:00,77,86,85.60868,-9,2.0,0.0
2025-06-18 00:40:00,84,76,75.20343,8,2.0,0.0
2025-06-18 01:00:00,80,82,81.06711,-2,2.0,1.0
2025-06-18 01:20:00,72,77,76.621704,-5,2.0,1.0
2025-06-18 01:40:00,63,65,64.77141,-2,2.0,1.0
2025-06-18 02:00:00,53,62,61.178967,-9,2.0,2.0
2025-06-18 02:20:00,44,47,46.878204,-3,2.0,2.0
2025-06-18 02:40:00,44,42,41.62659,2,2.0,2.0
2025-06-18 03:00:00,46,43,42.638435,3,2.0,3.0
2025-06-18 03:20:00,48,41,40.881683,7,2.0,3.0
2025-06-18 03:40:00,36,40,39.742905,-4,2.0,3.0
2025-06-18 04:00:00,25,33,32.531925,-8,2.0,4.0
2025-06-18 04:20:00,18,23,22.450487,-5,2.0,4.0
2025-06-18 04:40:00,29,17,17.012629,12,2.0,4.0
2025-06-18 05:00:00,41,37,36.852272,4,2.0,5.0
2025-06-18 05:20:00,57,53,52.311623,4,2.0,5.0
2025-06-18 05:40:00,55,59,58.3058,-4,2.0,5.0
2025-06-18 06:00:00,32,34,33.597378,-2,2.0,6.0
2025-06-18 06:20:00,8,9,8.833443,-1,2.0,6.0
2025-06-18 06:40:00,15,8,8.169856,7,2.0,6.0
2025-06-18 07:00:00,17,11,10.945917,6,2.0,7.0
2025-06-18 07:20:00,19,19,18.757519,0,2.0,7.0
2025-06-18 07:40:00,19,18,18.465958,1,2.0,7.0
2025-06-18 08:00:00,3,3,2.5369248,0,2.0,8.0
2025-06-18 08:20:00,6,3,2.7145636,3,2.0,8.0
2025-06-18 08:40:00,6,8,8.021918,-2,2.0,8.0
2025-06-18 09:00:00,13,6,6.15404,7,2.0,9.0
2025-06-18 09:20:00,15,14,14.547412,1,2.0,9.0
2025-06-18 09:40:00,20,14,14.417178,6,2.0,9.0
2025-06-18 10:00:00,22,11,10.957607,11,2.0,10.0
2025-06-18 10:20:00,15,16,16.459011,-1,2.0,10.0
2025-06-18 10:40:00,7,9,9.30935,-2,2.0,10.0
2025-06-18 11:00:00,37,33,32.956074,4,2.0,11.0
2025-06-18 11:20:00,69,48,47.489113,21,2.0,11.0
2025-06-18 11:40:00,80,68,67.664055,12,2.0,11.0
2025-06-18 12:00:00,79,91,90.004005,-12,2.0,12.0
2025-06-18 12:20:00,74,91,90.618515,-17,2.0,12.0
2025-06-18 12:40:00,63,75,74.55623,-12,2.0,12.0
2025-06-18 13:00:00,48,41,40.82534,7,2.0,13.0
2025-06-18 13:20:00,44,43,42.2198,1,2.0,13.0
2025-06-18 13:40:00,35,41,40.29303,-6,2.0,13.0
2025-06-18 14:00:00,29,28,27.643053,1,2.0,14.0
2025-06-18 14:20:00,34,29,28.751001,5,2.0,14.0
